날짜,계절,휴일유무,출근길유무,날씨,온도,체감온도,습도,풍속,비회원대여,회원대여,합계대여,카테고리
2011-07-08 03:00:00,가을,예,아니오,맑음,27.88 도,31.82 도,79,7.0015,2,4,6,매우적음
2011-07-08 04:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,79,16.9979,7,4,11,매우적음
2011-07-08 05:00:00,가을,예,아니오,맑음,27.88 도,31.82 도,79,16.9979,3,24,27,매우적음
2011-07-08 06:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,74,7.0015,11,91,102,적음
2011-07-08 07:00:00,가을,예,아니오,흐림,28.70 도,33.34 도,79,12.998,30,302,332,매우많음
2011-07-08 08:00:00,가을,예,아니오,흐림,29.52 도,34.85 도,74,16.9979,36,421,457,
2011-07-08 09:00:00,가을,예,아니오,흐림,31.16 도,36.37 도,70,19.9995,30,211,241,보통
2011-07-08 10:00:00,가을,예,아니오,흐림,30.34 도,34.85 도,70,23.9994,30,108,138,적음
2011-07-08 11:00:00,가을,예,아니오,흐림,30.34 도,35.60 도,74,16.9979,61,104,165,보통
2011-07-08 12:00:00,가을,예,아니오,흐림,31.16 도,36.37 도,70,19.0012,49,164,213,보통
2011-07-08 13:00:00,가을,예,아니오,흐림,31.98 도,37.88 도,66,19.0012,54,175,229,보통
2011-07-08 14:00:00,가을,예,아니오,흐림,32.80 도,39.40 도,63,23.9994,53,163,216,보통
2011-07-08 15:00:00,가을,예,아니오,흐림,32.80 도,39.40 도,63,23.9994,39,102,141,적음
2011-07-08 16:00:00,가을,예,아니오,비,27.88 도,31.82 도,83,30.0026,27,105,132,적음
2011-07-08 17:00:00,가을,예,아니오,비,27.06 도,29.55 도,89,30.0026,6,161,167,보통
2011-07-08 18:00:00,가을,예,아니오,맑음,27.06 도,30.30 도,83,6.0032,35,281,316,매우많음
2011-07-08 19:00:00,가을,예,아니오,맑음,27.06 도,30.30 도,83,6.0032,45,225,270,많음
2011-07-08 20:00:00,가을,예,아니오,맑음,27.06 도,30.30 도,83,11.0014,30,220,250,보통
2011-07-08 21:00:00,가을,예,아니오,흐림,27.06 도,30.30 도,83,16.9979,46,158,204,보통
2011-07-08 22:00:00,가을,예,아니오,흐림,27.06 도,30.30 도,78,12.998,33,136,169,보통
2011-07-08 23:00:00,가을,예,아니오,흐림,27.06 도,30.30 도,78,6.0032,40,111,151,보통
2011-07-09 00:00:00,가을,예,예,흐림,27.06 도,30.30 도,83,8.9981,31,90,121,적음
2011-07-09 01:00:00,가을,예,예,흐림,26.24 도,28.79 도,89,7.0015,5,48,53,적음
2011-07-09 02:00:00,가을,예,예,맑음,26.24 도,28.79 도,89,11.0014,12,43,55,적음
2011-07-09 03:00:00,가을,예,예,맑음,26.24 도,28.79 도,89,8.9981,7,23,30,매우적음
2011-07-09 04:00:00,가을,예,예,맑음,26.24 도,28.79 도,83,15.0013,2,4,6,매우적음
2011-07-09 05:00:00,가을,예,예,흐림,25.42 도,28.03 도,88,11.0014,4,11,15,매우적음
2011-07-09 06:00:00,가을,예,예,흐림,26.24 도,28.79 도,83,12.998,11,27,38,매우적음
2011-07-09 07:00:00,가을,예,예,맑음,27.06 도,30.30 도,78,12.998,21,50,71,적음
2011-07-09 08:00:00,가을,예,예,맑음,28.70 도,32.58 도,70,16.9979,68,114,182,보통
2011-07-09 09:00:00,가을,예,예,맑음,30.34 도,34.09 도,58,19.0012,77,170,247,보통
2011-07-09 10:00:00,가을,예,예,맑음,31.16 도,34.85 도,52,11.0014,87,177,264,많음
2011-07-09 11:00:00,가을,예,예,맑음,31.98 도,34.85 도,46,19.9995,101,189,290,많음
2011-07-09 12:00:00,가을,예,예,맑음,32.80 도,36.37 도,46,16.9979,145,221,366,
2011-07-09 13:00:00,가을,예,예,맑음,33.62 도,37.12 도,41,15.0013,167,249,416,
2011-07-09 14:00:00,가을,예,예,맑음,34.44 도,37.12 도,36,8.9981,158,215,373,
2011-07-09 15:00:00,가을,예,예,맑음,34.44 도,36.37 도,34,6.0032,182,220,402,
2011-07-09 16:00:00,가을,예,예,맑음,33.62 도,36.37 도,38,0.0,171,245,416,
2011-07-09 17:00:00,가을,예,예,맑음,34.44 도,36.37 도,32,0.0,160,241,401,
2011-07-09 18:00:00,가을,예,예,맑음,33.62 도,36.37 도,36,7.0015,132,246,378,
2011-07-09 19:00:00,가을,예,예,맑음,31.16 도,34.85 도,55,11.0014,128,178,306,매우많음
2011-07-09 20:00:00,가을,예,예,맑음,31.16 도,35.60 도,58,15.0013,129,185,314,매우많음
2011-07-09 21:00:00,가을,예,예,맑음,30.34 도,34.09 도,58,11.0014,83,155,238,보통
2011-07-09 22:00:00,가을,예,예,맑음,29.52 도,34.09 도,62,11.0014,60,154,214,보통
2011-07-09 23:00:00,가을,예,예,맑음,29.52 도,33.34 도,58,12.998,47,93,140,적음
2011-07-10 00:00:00,가을,예,예,맑음,28.70 도,32.58 도,61,11.0014,42,112,154,보통
2011-07-10 01:00:00,가을,예,예,맑음,28.70 도,32.58 도,61,8.9981,19,94,113,적음
2011-07-10 02:00:00,가을,예,예,맑음,27.88 도,31.82 도,69,6.0032,28,68,96,적음
2011-07-10 03:00:00,가을,예,예,맑음,27.06 도,31.06 도,74,6.0032,6,19,25,매우적음
2011-07-10 04:00:00,가을,예,예,맑음,27.06 도,31.06 도,69,6.0032,0,5,5,매우적음
2011-07-10 05:00:00,가을,예,예,맑음,27.06 도,31.06 도,74,0.0,7,10,17,매우적음
2011-07-10 06:00:00,가을,예,예,맑음,26.24 도,29.55 도,78,6.0032,8,17,25,매우적음
2011-07-10 07:00:00,가을,예,예,맑음,28.70 도,32.58 도,70,6.0032,27,38,65,적음
2011-07-10 08:00:00,가을,예,예,맑음,29.52 도,34.09 도,66,0.0,27,65,92,적음
2011-07-10 09:00:00,가을,예,예,맑음,30.34 도,34.85 도,66,6.0032,62,107,169,보통
2011-07-10 10:00:00,가을,예,예,맑음,31.16 도,34.85 도,55,8.9981,95,173,268,많음
2011-07-10 11:00:00,가을,예,예,맑음,31.98 도,36.37 도,55,12.998,110,177,287,많음
2011-07-10 12:00:00,가을,예,예,맑음,33.62 도,37.88 도,46,19.0012,133,244,377,
2011-07-10 13:00:00,가을,예,예,맑음,32.80 도,36.37 도,46,19.9995,139,228,367,
2011-07-10 14:00:00,가을,예,예,맑음,33.62 도,37.12 도,41,22.0028,122,227,349,매우많음
2011-07-10 15:00:00,가을,예,예,맑음,34.44 도,37.12 도,39,19.0012,142,219,361,
2011-07-10 16:00:00,가을,예,예,맑음,34.44 도,37.88 도,41,19.0012,128,244,372,
2011-07-10 17:00:00,가을,예,예,맑음,34.44 도,37.12 도,36,15.0013,146,217,363,
2011-07-10 18:00:00,가을,예,예,맑음,33.62 도,37.12 도,43,19.0012,141,222,363,
2011-07-10 19:00:00,가을,예,예,맑음,32.80 도,37.12 도,49,22.0028,120,183,303,매우많음
2011-07-10 20:00:00,가을,예,예,맑음,31.16 도,34.85 도,55,12.998,101,167,268,많음
2011-07-10 21:00:00,가을,예,예,맑음,30.34 도,34.09 도,62,16.9979,65,162,227,보통
2011-07-10 22:00:00,가을,예,예,맑음,30.34 도,34.85 도,66,15.0013,56,87,143,적음
2011-07-10 23:00:00,가을,예,예,맑음,29.52 도,34.09 도,66,16.9979,19,53,72,적음
2011-07-11 00:00:00,가을,예,아니오,맑음,28.70 도,32.58 도,65,12.998,10,25,35,매우적음
2011-07-11 01:00:00,가을,예,아니오,맑음,28.70 도,32.58 도,61,19.0012,5,5,10,매우적음
2011-07-11 02:00:00,가을,예,아니오,맑음,28.70 도,32.58 도,61,15.0013,8,4,12,매우적음
2011-07-11 03:00:00,가을,예,아니오,맑음,27.88 도,31.82 도,65,11.0014,2,8,10,매우적음
2011-07-11 04:00:00,가을,예,아니오,맑음,27.06 도,31.06 도,74,15.0013,0,4,4,매우적음
2011-07-11 05:00:00,가을,예,아니오,맑음,27.06 도,31.06 도,74,8.9981,5,21,26,매우적음
2011-07-11 06:00:00,가을,예,아니오,맑음,27.88 도,31.82 도,74,12.998,19,102,121,적음
2011-07-11 07:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,74,16.9979,28,289,317,매우많음
2011-07-11 08:00:00,가을,예,아니오,맑음,30.34 도,34.85 도,66,19.0012,35,385,420,
2011-07-11 09:00:00,가을,예,아니오,맑음,31.98 도,37.12 도,59,19.9995,41,167,208,보통
2011-07-11 10:00:00,가을,예,아니오,맑음,32.80 도,37.88 도,55,23.9994,44,73,117,적음
2011-07-11 11:00:00,가을,예,아니오,맑음,33.62 도,39.40 도,56,19.9995,39,89,128,적음
2011-07-11 12:00:00,가을,예,아니오,맑음,34.44 도,40.15 도,53,19.0012,40,108,148,적음
2011-07-11 13:00:00,가을,예,아니오,맑음,35.26 도,40.91 도,50,16.9979,22,119,141,적음
2011-07-11 14:00:00,가을,예,아니오,맑음,35.26 도,41.66 도,53,19.0012,40,94,134,적음
2011-07-11 15:00:00,가을,예,아니오,맑음,35.26 도,42.42 도,56,27.9993,38,108,146,적음
2011-07-11 16:00:00,가을,예,아니오,맑음,35.26 도,42.42 도,56,26.0027,57,182,239,보통
2011-07-11 17:00:00,가을,예,아니오,맑음,35.26 도,42.42 도,56,27.9993,59,455,514,
2011-07-11 18:00:00,가을,예,아니오,맑음,35.26 도,41.66 도,53,26.0027,57,415,472,
2011-07-11 19:00:00,가을,예,아니오,맑음,34.44 도,41.66 도,59,22.0028,80,293,373,
2011-07-11 20:00:00,가을,예,아니오,맑음,29.52 도,34.85 도,74,27.9993,42,194,236,보통
2011-07-11 21:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,79,27.9993,21,109,130,적음
2011-07-11 22:00:00,가을,예,아니오,맑음,29.52 도,34.85 도,74,8.9981,20,70,90,적음
2011-07-11 23:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,79,8.9981,11,44,55,적음
2011-07-12 00:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,79,8.9981,3,19,22,매우적음
2011-07-12 01:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,79,6.0032,6,8,14,매우적음
2011-07-12 02:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,79,7.0015,2,7,9,매우적음
2011-07-12 03:00:00,가을,예,아니오,흐림,28.70 도,33.34 도,79,0.0,2,6,8,매우적음
2011-07-12 04:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,79,11.0014,0,6,6,매우적음
2011-07-12 05:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,79,6.0032,4,21,25,매우적음
2011-07-12 06:00:00,가을,예,아니오,맑음,30.34 도,34.09 도,58,15.0013,13,102,115,적음
2011-07-12 07:00:00,가을,예,아니오,맑음,31.16 도,34.85 도,55,12.998,29,301,330,매우많음
2011-07-12 08:00:00,가을,예,아니오,맑음,31.16 도,35.60 도,58,15.0013,35,382,417,
2011-07-12 09:00:00,가을,예,아니오,맑음,31.98 도,36.37 도,55,32.9975,27,149,176,보통
2011-07-12 10:00:00,가을,예,아니오,맑음,33.62 도,38.63 도,52,11.0014,38,85,123,적음
2011-07-12 11:00:00,가을,예,아니오,맑음,33.62 도,38.63 도,52,11.0014,39,86,125,적음
2011-07-12 12:00:00,가을,예,아니오,맑음,35.26 도,39.40 도,44,19.9995,38,125,163,보통
2011-07-12 13:00:00,가을,예,아니오,맑음,35.26 도,40.15 도,47,15.0013,32,104,136,적음
2011-07-12 14:00:00,가을,예,아니오,맑음,36.90 도,42.42 도,42,19.9995,33,91,124,적음
2011-07-12 15:00:00,가을,예,아니오,맑음,36.90 도,42.42 도,42,23.9994,37,111,148,적음
2011-07-12 16:00:00,가을,예,아니오,맑음,35.26 도,39.40 도,44,19.0012,25,177,202,보통
2011-07-12 17:00:00,가을,예,아니오,맑음,36.08 도,40.91 도,44,19.0012,48,380,428,
2011-07-12 18:00:00,가을,예,아니오,맑음,35.26 도,40.15 도,47,19.9995,39,472,511,
2011-07-12 19:00:00,가을,예,아니오,맑음,34.44 도,37.88 도,44,19.0012,42,295,337,매우많음
2011-07-12 20:00:00,가을,예,아니오,맑음,33.62 도,37.12 도,43,12.998,57,251,308,매우많음
2011-07-12 21:00:00,가을,예,아니오,맑음,33.62 도,37.12 도,43,7.0015,49,209,258,많음
2011-07-12 22:00:00,가을,예,아니오,맑음,32.80 도,36.37 도,46,8.9981,44,150,194,보통
2011-07-12 23:00:00,가을,예,아니오,맑음,31.98 도,35.60 도,52,0.0,20,59,79,적음
2011-07-13 00:00:00,가을,예,아니오,맑음,31.16 도,35.60 도,62,0.0,9,37,46,매우적음
2011-07-13 01:00:00,가을,예,아니오,맑음,31.16 도,34.85 도,55,0.0,1,11,12,매우적음
2011-07-13 02:00:00,가을,예,아니오,맑음,31.16 도,34.85 도,55,0.0,2,3,5,매우적음
2011-07-13 03:00:00,가을,예,아니오,맑음,30.34 도,34.09 도,58,12.998,0,4,4,매우적음
2011-07-13 04:00:00,가을,예,아니오,맑음,30.34 도,34.09 도,58,16.9979,0,5,5,매우적음
2011-07-13 05:00:00,가을,예,아니오,맑음,30.34 도,34.09 도,58,12.998,4,22,26,매우적음
2011-07-13 06:00:00,가을,예,아니오,맑음,30.34 도,34.09 도,58,11.0014,18,103,121,적음
2011-07-13 07:00:00,가을,예,아니오,맑음,31.16 도,34.85 도,55,16.9979,32,281,313,매우많음
2011-07-13 08:00:00,가을,예,아니오,맑음,32.80 도,37.12 도,49,16.9979,31,418,449,
2011-07-13 09:00:00,가을,예,아니오,맑음,33.62 도,37.12 도,41,12.998,23,163,186,보통
2011-07-13 10:00:00,가을,예,아니오,맑음,33.62 도,37.88 도,46,12.998,33,80,113,적음
2011-07-13 11:00:00,가을,예,아니오,맑음,34.44 도,37.12 도,39,11.0014,55,110,165,보통
2011-07-13 12:00:00,가을,예,아니오,맑음,34.44 도,37.88 도,41,19.0012,40,134,174,보통
2011-07-13 13:00:00,가을,예,아니오,비,33.62 도,37.88 도,46,8.9981,39,119,158,보통
2011-07-13 14:00:00,가을,예,아니오,비,33.62 도,37.88 도,46,8.9981,27,89,116,적음
2011-07-13 15:00:00,가을,예,아니오,비,26.24 도,28.03 도,94,8.9981,13,33,46,매우적음
2011-07-13 16:00:00,가을,예,아니오,흐림,27.06 도,29.55 도,89,0.0,23,118,141,적음
2011-07-13 17:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,79,0.0,70,418,488,
2011-07-13 18:00:00,가을,예,아니오,맑음,29.52 도,34.85 도,79,8.9981,51,412,463,
2011-07-13 19:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,79,7.0015,79,340,419,
2011-07-13 20:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,84,11.0014,61,281,342,매우많음
2011-07-13 21:00:00,가을,예,아니오,맑음,28.70 도,33.34 도,79,7.0015,56,194,250,보통
2011-07-13 22:00:00,가을,예,아니오,맑음,27.88 도,31.82 도,83,12.998,48,136,184,보통
2011-07-13 23:00:00,가을,예,아니오,맑음,27.06 도,30.30 도,83,16.9979,33,83,116,적음
2011-07-14 00:00:00,가을,예,아니오,맑음,27.06 도,31.06 도,69,19.9995,14,32,46,매우적음
2011-07-14 01:00:00,가을,예,아니오,맑음,27.06 도,31.06 도,61,16.9979,4,21,25,매우적음
2011-07-14 02:00:00,가을,예,아니오,맑음,26.24 도,31.06 도,57,19.9995,3,7,10,매우적음
2011-07-14 03:00:00,가을,예,아니오,맑음,25.42 도,31.06 도,57,19.9995,1,5,6,매우적음
2011-07-14 04:00:00,가을,예,아니오,맑음,25.42 도,31.06 도,53,16.9979,0,6,6,매우적음
2011-07-14 05:00:00,가을,예,아니오,맑음,24.60 도,31.06 도,56,15.0013,6,22,28,매우적음
2011-07-14 06:00:00,가을,예,아니오,맑음,24.60 도,30.30 도,60,15.0013,14,116,130,적음
2011-07-14 07:00:00,가을,예,아니오,맑음,25.42 도,31.06 도,53,16.9979,23,311,334,매우많음
2011-07-14 08:00:00,가을,예,아니오,맑음,26.24 도,31.06 도,50,23.9994,53,433,486,
2011-07-14 09:00:00,가을,예,아니오,맑음,27.88 도,31.82 도,47,19.0012,29,195,224,보통
2011-07-14 10:00:00,가을,예,아니오,맑음,28.70 도,31.82 도,42,16.9979,32,95,127,적음
2011-07-14 11:00:00,가을,예,아니오,맑음,29.52 도,32.58 도,37,15.0013,38,110,148,적음
2011-07-14 12:00:00,가을,예,아니오,맑음,30.34 도,32.58 도,35,16.9979,51,172,223,보통
2011-07-14 13:00:00,가을,예,아니오,맑음,31.16 도,33.34 도,33,22.0028,39,138,177,보통
2011-07-14 14:00:00,가을,예,아니오,맑음,30.34 도,32.58 도,35,19.0012,49,129,178,보통
2011-07-14 15:00:00,가을,예,아니오,맑음,31.16 도,33.34 도,33,19.9995,42,138,180,보통
2011-07-14 16:00:00,가을,예,아니오,맑음,31.16 도,33.34 도,33,8.9981,43,231,274,많음
2011-07-14 17:00:00,가을,예,아니오,맑음,30.34 도,32.58 도,37,8.9981,78,517,595,
2011-07-14 18:00:00,가을,예,아니오,맑음,29.52 도,32.58 도,42,12.998,94,484,578,
2011-07-14 19:00:00,가을,예,아니오,맑음,29.52 도,32.58 도,39,15.0013,67,333,400,
2011-07-14 20:00:00,가을,예,아니오,맑음,28.70 도,31.82 도,42,15.0013,81,267,348,매우많음
2011-07-14 21:00:00,가을,예,아니오,맑음,27.06 도,31.06 도,50,8.9981,58,203,261,많음
2011-07-14 22:00:00,가을,예,아니오,맑음,26.24 도,31.06 도,57,6.0032,42,134,176,보통
2011-07-14 23:00:00,가을,예,아니오,맑음,26.24 도,30.30 도,65,16.9979,27,97,124,적음
2011-07-15 00:00:00,가을,예,아니오,맑음,25.42 도,29.55 도,73,15.0013,23,57,80,적음
2011-07-15 01:00:00,가을,예,아니오,맑음,25.42 도,29.55 도,73,12.998,7,13,20,매우적음
2011-07-15 02:00:00,가을,예,아니오,맑음,24.60 도,28.79 도,78,11.0014,16,22,38,매우적음
2011-07-15 03:00:00,가을,예,아니오,맑음,24.60 도,29.55 도,73,12.998,1,6,7,매우적음
2011-07-15 04:00:00,가을,예,아니오,맑음,24.60 도,29.55 도,73,11.0014,2,8,10,매우적음
2011-07-15 05:00:00,가을,예,아니오,맑음,24.60 도,29.55 도,73,8.9981,7,16,23,매우적음
2011-07-15 06:00:00,가을,예,아니오,흐림,24.60 도,29.55 도,73,7.0015,12,108,120,적음
2011-07-15 07:00:00,가을,예,아니오,맑음,26.24 도,30.30 도,65,7.0015,17,257,274,많음
2011-07-15 08:00:00,가을,예,아니오,맑음,26.24 도,30.30 도,65,16.9979,50,514,564,
2011-07-15 09:00:00,가을,예,아니오,맑음,27.88 도,31.82 도,54,12.998,31,176,207,보통
2011-07-15 10:00:00,가을,예,아니오,흐림,27.06 도,31.06 도,61,11.0014,59,107,166,보통
2011-07-15 11:00:00,가을,예,아니오,맑음,28.70 도,32.58 도,54,8.9981,73,137,210,보통
2011-07-15 12:00:00,가을,예,아니오,맑음,28.70 도,32.58 도,48,12.998,61,177,238,보통
2011-07-15 13:00:00,가을,예,아니오,맑음,28.70 도,32.58 도,54,12.998,85,162,247,보통
2011-07-15 14:00:00,가을,예,아니오,맑음,28.70 도,32.58 도,51,12.998,105,160,265,많음
2011-07-15 15:00:00,가을,예,아니오,맑음,29.52 도,32.58 도,45,11.0014,74,163,237,보통
2011-07-15 16:00:00,가을,예,아니오,맑음,29.52 도,33.34 도,51,12.998,96,265,361,
2011-07-15 17:00:00,가을,예,아니오,맑음,30.34 도,33.34 도,42,16.9979,104,483,587,
2011-07-15 18:00:00,가을,예,아니오,맑음,29.52 도,32.58 도,45,15.0013,102,394,496,
2011-07-15 19:00:00,가을,예,아니오,맑음,28.70 도,31.82 도,45,15.0013,114,280,394,
2011-07-15 20:00:00,가을,예,아니오,맑음,28.70 도,32.58 도,51,15.0013,92,251,343,매우많음
2011-07-15 21:00:00,가을,예,아니오,맑음,27.06 도,31.06 도,54,7.0015,75,186,261,많음
2011-07-15 22:00:00,가을,예,아니오,맑음,27.06 도,31.06 도,57,15.0013,71,152,223,보통
2011-07-15 23:00:00,가을,예,아니오,맑음,26.24 도,31.06 도,61,11.0014,41,126,167,보통
2011-07-16 00:00:00,가을,예,예,맑음,25.42 도,30.30 도,65,12.998,42,68,110,적음
2011-07-16 01:00:00,가을,예,예,맑음,24.60 도,29.55 도,69,7.0015,24,51,75,적음
2011-07-16 02:00:00,가을,예,예,맑음,24.60 도,29.55 도,73,8.9981,10,48,58,적음
2011-07-16 03:00:00,가을,예,예,맑음,24.60 도,28.79 도,78,8.9981,6,20,26,매우적음
2011-07-16 04:00:00,가을,예,예,맑음,24.60 도,29.55 도,73,6.0032,9,7,16,매우적음
2011-07-16 05:00:00,가을,예,예,맑음,23.78 도,27.27 도,78,6.0032,4,6,10,매우적음
2011-07-16 06:00:00,가을,예,예,맑음,24.60 도,28.79 도,78,11.0014,16,21,37,매우적음
2011-07-16 07:00:00,가을,예,예,맑음,25.42 도,29.55 도,73,8.9981,14,38,52,적음
2011-07-16 08:00:00,가을,예,예,맑음,27.06 도,31.06 도,65,11.0014,37,90,127,적음
2011-07-16 09:00:00,가을,예,예,맑음,28.70 도,32.58 도,54,15.0013,72,150,222,보통
2011-07-16 10:00:00,가을,예,예,맑음,29.52 도,33.34 도,54,12.998,114,208,322,매우많음
2011-07-16 11:00:00,가을,예,예,맑음,30.34 도,33.34 도,48,15.0013,171,225,396,
2011-07-16 12:00:00,가을,예,예,맑음,31.16 도,34.09 도,43,19.0012,187,276,463,
2011-07-16 13:00:00,가을,예,예,맑음,31.16 도,34.09 도,45,19.9995,221,276,497,
2011-07-16 14:00:00,가을,예,예,맑음,30.34 도,33.34 도,45,19.9995,201,232,433,
2011-07-16 15:00:00,가을,예,예,맑음,31.16 도,34.09 도,45,22.0028,205,223,428,
2011-07-16 16:00:00,가을,예,예,맑음,31.16 도,34.09 도,45,19.0012,183,242,425,
2011-07-16 17:00:00,가을,예,예,맑음,31.16 도,34.09 도,45,15.0013,234,241,475,
2011-07-16 18:00:00,가을,예,예,맑음,31.16 도,34.09 도,45,19.0012,185,243,428,
2011-07-16 19:00:00,가을,예,예,맑음,30.34 도,34.09 도,48,12.998,164,242,406,
2011-07-16 20:00:00,가을,예,예,맑음,29.52 도,33.34 도,51,15.0013,108,188,296,많음
2011-07-16 21:00:00,가을,예,예,맑음,28.70 도,32.58 도,58,15.0013,85,167,252,많음
2011-07-16 22:00:00,가을,예,예,맑음,28.70 도,32.58 도,65,19.0012,65,136,201,보통
2011-07-16 23:00:00,가을,예,예,맑음,27.88 도,31.82 도,61,15.0013,61,107,168,보통
2011-07-17 00:00:00,가을,예,예,맑음,27.06 도,31.06 도,65,15.0013,34,91,125,적음
2011-07-17 01:00:00,가을,예,예,맑음,26.24 도,30.30 도,69,12.998,16,86,102,적음
2011-07-17 02:00:00,가을,예,예,맑음,26.24 도,30.30 도,69,15.0013,28,66,94,적음
2011-07-17 03:00:00,가을,예,예,맑음,26.24 도,30.30 도,69,15.0013,21,26,47,매우적음
2011-07-17 04:00:00,가을,예,예,맑음,25.42 도,29.55 도,73,11.0014,4,6,10,매우적음
2011-07-17 05:00:00,가을,예,예,맑음,26.24 도,30.30 도,69,15.0013,4,8,12,매우적음
